Policy_ID,Customer_ID,Agent_ID,Product,Branch,Policy_Start_Date,Policy_End_Date,Premium,Sum_Insured,Policy_Status,Customer_Name,City,State,Source_File,Policy_Duration_Days,Premium_Band,Data_Quality_Flag
POL003583,CUST01177,AG031,Marine,East,2024-03-17,2025-03-17,88484.0,1946648,Expired,Chatura Varughese,Mumbai,Andhra Pradesh,East_Travel.xlsx,365,High,OK
POL004518,CUST02326,AG115,Travel,East,2024-03-17,2025-03-17,14633.0,1360869,Expired,Varsha Soman,Ahmedabad,Assam,East_Travel.xlsx,365,Medium,OK
POL008197,CUST01226,AG018,Travel,East,2024-03-17,2025-03-17,2992.0,197472,Active,Harrison Shan,Pune,Assam,East_Travel.xlsx,365,Low,OK
POL004612,CUST02909,AG050,Commercial Property,East,2024-03-16,2025-03-16,810435.0,49436535,Lapsed,Manthan Dewan,Patna,Uttar Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL006691,CUST00627,AG052,Home,East,2024-03-14,2025-03-14,35902.0,1233148,Renewed,Meghana Ramesh,Pune,Bihar,East_Travel.xlsx,365,Medium,OK
POL004716,CUST01822,AG036,Travel,East,2024-03-13,2025-03-13,8930.0,642960,Renewed,Hamsini Sarraf,Hyderabad,Himachal Pradesh,East_Travel.xlsx,365,Low,OK
POL002035,CUST01881,AG003,Travel,East,2024-03-13,2025-03-13,9383.0,450384,Renewed,Chatura D’Alia,Chennai,Arunachal Pradesh,East_Travel.xlsx,365,Low,OK
POL002216,CUST00729,AG016,Marine,East,2024-03-12,2025-03-12,35902.0,6326439,Cancelled,Xavier Amble,Mumbai,Kerala,East_Travel.xlsx,365,Medium,OK
POL006013,CUST01025,AG036,Travel,East,2024-03-12,2025-03-12,17239.0,1327403,Cancelled,Unknown,Jaipur,Arunachal Pradesh,East_Travel.xlsx,365,Medium,Review
POL002077,CUST00220,AG091,Travel,East,2024-03-11,2025-03-11,5804.0,539772,Cancelled,Ishwar Kalita,Chandigarh,Nagaland,East_Travel.xlsx,365,Low,OK
POL002894,CUST01206,AG075,Motor,East,2024-03-11,2025-03-11,30218.0,1178502,Lapsed,Unknown,Patna,Chhattisgarh,East_Travel.xlsx,365,Medium,Review
POL002781,CUST00237,AG051,Motor,East,2024-03-11,2025-03-11,16659.0,716337,Cancelled,Max Sarraf,Patna,Chhattisgarh,East_Travel.xlsx,365,Medium,OK
POL005690,CUST02401,AG099,Travel,East,2024-03-11,2025-03-11,11580.0,555840,Cancelled,Hemangini Mukherjee,Pune,Haryana,East_Travel.xlsx,365,Medium,OK
POL004326,CUST00318,AG010,Home,East,2024-03-10,2025-03-10,62461.0,4996880,Cancelled,Hema D’Alia,Ahmedabad,Assam,East_Travel.xlsx,365,High,OK
POL008900,CUST00112,AG034,Home,East,2024-03-10,2025-03-10,41229.0,1525473,Renewed,Chandani Gara,Delhi,Chhattisgarh,East_Travel.xlsx,365,Medium,OK
POL004197,CUST01612,AG011,Commercial Property,East,2024-03-09,2025-03-09,840933.0,39523851,Expired,Hiral Varty,Hyderabad,Odisha,East_Travel.xlsx,365,Ultra High,OK
POL006415,CUST01060,AG119,Motor,East,2024-03-08,2025-03-08,35041.0,3504100,Cancelled,Lipika Deshmukh,Hyderabad,Arunachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL002623,CUST02784,AG108,Travel,East,2024-03-08,2025-03-08,7085.0,148785,Expired,Oscar Jayaraman,Kolkata,Mizoram,East_Travel.xlsx,365,Low,OK
POL009964,CUST00683,AG020,Marine,East,2024-03-07,2025-03-07,129129.0,4261257,Renewed,Dalbir Mannan,Chennai,Karnataka,East_Travel.xlsx,365,Very High,OK
POL004414,CUST01385,AG006,Motor,East,2024-03-07,2025-03-07,7501.0,457561,Renewed,Advaith Dalal,Delhi,Maharashtra,East_Travel.xlsx,365,Low,OK
POL001915,CUST02292,AG087,Commercial Property,East,2024-03-06,2025-03-06,356595.0,29597385,Renewed,Nathan Shetty,Bangalore,Chhattisgarh,East_Travel.xlsx,365,Very High,OK
POL007864,CUST02720,AG082,Home,East,2024-03-06,2025-03-06,23846.0,2026910,Lapsed,Krisha Tella,Chennai,Punjab,East_Travel.xlsx,365,Medium,OK
POL007559,CUST00172,AG065,Marine,East,2024-03-05,2025-03-05,192451.0,17897943,Cancelled,Leela Sem,Mumbai,Tripura,East_Travel.xlsx,365,Very High,OK
POL001503,CUST01174,AG119,Travel,East,2024-03-04,2025-03-04,11388.0,330252,Active,Umang Warrior,Mumbai,Manipur,East_Travel.xlsx,365,Medium,OK
POL005246,CUST01702,AG073,Marine,East,2024-03-04,2025-03-04,84146.0,4039008,Cancelled,Advika Sinha,Kolkata,Kerala,East_Travel.xlsx,365,High,OK
POL000889,CUST01985,AG117,Travel,East,2024-03-03,2025-03-03,11171.0,469182,Expired,Arya Anand,Kolkata,Maharashtra,East_Travel.xlsx,365,Medium,OK
POL002317,CUST00233,AG028,Travel,East,2024-03-03,2025-03-03,13918.0,501048,Cancelled,Xiti Nori,Hyderabad,Kerala,East_Travel.xlsx,365,Medium,OK
POL005292,CUST01754,AG026,Marine,East,2024-03-02,2025-03-02,163077.0,15166161,Cancelled,Raksha Choudhary,Hyderabad,Karnataka,East_Travel.xlsx,365,Very High,OK
POL003803,CUST02566,AG071,Home,East,2024-03-02,2025-03-02,15106.0,981890,Renewed,Abhimanyu Gade,Bangalore,Chhattisgarh,East_Travel.xlsx,365,Medium,OK
POL008390,CUST01780,AG064,Travel,East,2024-03-02,2025-03-02,13784.0,468656,Cancelled,Dominic Kothari,Bhubaneswar,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL001219,CUST01880,AG080,Home,East,2024-03-01,2025-03-01,52201.0,2349045,Expired,Dhriti Majumdar,Chennai,Punjab,East_Travel.xlsx,365,High,OK
POL007618,CUST01617,AG101,Travel,East,2024-02-29,2025-02-28,8826.0,653124,Lapsed,Jonathan Master,Kolkata,West Bengal,East_Travel.xlsx,365,Low,OK
POL009203,CUST01867,AG042,Marine,East,2024-02-29,2025-02-28,35902.0,6659850,Expired,Lajita Bumb,Hyderabad,Kerala,East_Travel.xlsx,365,Medium,OK
POL007969,CUST00933,AG112,Marine,East,2024-02-28,2025-02-27,35902.0,6793184,Expired,Champak Arya,Kolkata,Telangana,East_Travel.xlsx,365,Medium,OK
POL001472,CUST01129,AG080,Motor,East,2024-02-28,2025-02-27,15827.0,1408603,Expired,Vrishti Mitter,Mumbai,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL002620,CUST00481,AG029,Motor,East,2024-02-27,2025-02-26,25245.0,1211760,Active,Chandresh Sheth,Pune,Kerala,East_Travel.xlsx,365,Medium,OK
POL009275,CUST00135,AG089,Commercial Property,East,2024-02-27,2025-02-26,958071.0,66106899,Expired,Barkha Dara,Delhi,Haryana,East_Travel.xlsx,365,Ultra High,OK
POL001523,CUST00892,AG099,Travel,East,2024-02-27,2025-02-26,13366.0,855424,Active,Nidhi Prabhakar,Kolkata,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL001798,CUST01789,AG027,Marine,East,2024-02-26,2025-02-25,168094.0,7228042,Cancelled,Faraj Merchant,Chennai,Arunachal Pradesh,East_Travel.xlsx,365,Very High,OK
POL002223,CUST00808,AG056,Motor,East,2024-02-25,2025-02-24,22682.0,1587740,Cancelled,Victor Sawhney,Patna,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL006412,CUST02456,AG076,Home,East,2024-02-25,2025-02-24,29133.0,2738502,Lapsed,Libni Bhakta,Pune,Mizoram,East_Travel.xlsx,365,Medium,OK
POL003370,CUST02538,AG114,Travel,East,2024-02-25,2025-02-24,6445.0,438260,Active,Unni Shenoy,Jaipur,Jharkhand,East_Travel.xlsx,365,Low,OK
POL002692,CUST02988,AG075,Motor,East,2024-02-25,2025-02-24,35811.0,1145952,Active,Shaurya Joshi,Hyderabad,Tamil Nadu,East_Travel.xlsx,365,Medium,OK
POL003189,CUST02152,AG007,Travel,East,2024-02-24,2025-02-23,17253.0,897156,Renewed,Sai Mani,Pune,Telangana,East_Travel.xlsx,365,Medium,OK
POL000050,CUST00964,AG102,Marine,East,2024-02-24,2025-02-23,125144.0,7383496,Cancelled,Harish Vaidya,Ahmedabad,Bihar,East_Travel.xlsx,365,Very High,OK
POL002584,CUST02997,AG032,Travel,East,2024-02-24,2025-02-23,12216.0,317616,Cancelled,Abha Dugar,Bangalore,Madhya Pradesh,East_Travel.xlsx,365,Medium,OK
POL005729,CUST02086,AG102,Travel,East,2024-02-24,2025-02-23,11006.0,660360,Lapsed,Ekiya Savant,Hyderabad,Kerala,East_Travel.xlsx,365,Medium,OK
POL004407,CUST02449,AG006,Home,East,2024-02-24,2025-02-23,43931.0,4305238,Cancelled,Lakshit Vala,Chennai,Meghalaya,East_Travel.xlsx,365,Medium,OK
POL007524,CUST01983,AG113,Travel,East,2024-02-24,2025-02-23,3192.0,121296,Cancelled,Faras Bera,Ahmedabad,Sikkim,East_Travel.xlsx,365,Low,OK
POL006387,CUST02843,AG112,Commercial Property,East,2024-02-23,2025-02-22,160214.0,13297762,Expired,Ethan Shetty,Delhi,Tripura,East_Travel.xlsx,365,Very High,OK
POL007186,CUST01459,AG109,Home,East,2024-02-22,2025-02-21,12244.0,440784,Active,Jasmit Sharaf,Chennai,Chhattisgarh,East_Travel.xlsx,365,Medium,OK
POL005955,CUST02373,AG036,Motor,East,2024-02-22,2025-02-21,26970.0,2508210,Expired,Nandini Sule,Bhubaneswar,Kerala,East_Travel.xlsx,365,Medium,OK
POL009643,CUST01031,AG006,Commercial Property,East,2024-02-20,2025-02-19,560967.0,22438680,Cancelled,Omaja Chakraborty,Bhubaneswar,Bihar,East_Travel.xlsx,365,Ultra High,OK
POL001006,CUST01133,AG014,Commercial Property,East,2024-02-20,2025-02-19,895132.0,83247276,Renewed,Dipta Bhagat,Bangalore,Uttar Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL005956,CUST01491,AG080,Marine,East,2024-02-20,2025-02-19,190620.0,4765500,Expired,Maanav Barad,Chennai,Odisha,East_Travel.xlsx,365,Very High,OK
POL002112,CUST02901,AG016,Travel,East,2024-02-19,2025-02-18,13122.0,472392,Expired,Hredhaan Sagar,Jaipur,West Bengal,East_Travel.xlsx,365,Medium,OK
POL001782,CUST00486,AG061,Commercial Property,East,2024-02-19,2025-02-18,786573.0,15731460,Lapsed,Bhanumati Sarma,Pune,Sikkim,East_Travel.xlsx,365,Ultra High,OK
POL001465,CUST00439,AG077,Motor,East,2024-02-19,2025-02-18,18514.0,722046,Lapsed,Balveer Sharma,Mumbai,Himachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL005387,CUST01217,AG001,Marine,East,2024-02-18,2025-02-17,173384.0,11096576,Renewed,Karan Pandit,Ahmedabad,Haryana,East_Travel.xlsx,365,Very High,OK
POL000817,CUST02224,AG062,Marine,East,2024-02-17,2025-02-16,67273.0,5583659,Active,Chandresh Walia,Kolkata,Himachal Pradesh,East_Travel.xlsx,365,High,OK
POL009783,CUST00170,AG052,Motor,East,2024-02-17,2025-02-16,33079.0,727738,Active,Zilmil Gola,Pune,Odisha,East_Travel.xlsx,365,Medium,OK
POL003924,CUST00774,AG087,Motor,East,2024-02-16,2025-02-15,11871.0,439227,Expired,Deepa Shankar,Chandigarh,Chhattisgarh,East_Travel.xlsx,365,Medium,OK
POL007755,CUST02139,AG093,Marine,East,2024-02-15,2025-02-14,92345.0,4986630,Active,Meghana Mitter,Kolkata,Tripura,East_Travel.xlsx,365,High,OK
POL001240,CUST01264,AG018,Commercial Property,East,2024-02-15,2025-02-14,833282.0,61662868,Lapsed,Kabir Raval,Bhubaneswar,Manipur,East_Travel.xlsx,365,Ultra High,OK
POL003537,CUST00798,AG002,Motor,East,2024-02-15,2025-02-14,13822.0,829320,Lapsed,Dalbir Arora,Mumbai,Maharashtra,East_Travel.xlsx,365,Medium,OK
POL007431,CUST02940,AG030,Marine,East,2024-02-15,2025-02-14,51623.0,4336332,Cancelled,Faraj Narasimhan,Patna,Haryana,East_Travel.xlsx,365,High,OK
POL006701,CUST01200,AG041,Travel,East,2024-02-14,2025-02-13,14856.0,490248,Expired,Bhavini Ramakrishnan,Chennai,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL003476,CUST01405,AG023,Commercial Property,East,2024-02-14,2025-02-13,244754.0,14685240,Renewed,Gaurika Mitra,Pune,Sikkim,East_Travel.xlsx,365,Very High,OK
POL002459,CUST01583,AG064,Travel,East,2024-02-13,2025-02-12,35902.0,185104,Active,Ria Sant,Ahmedabad,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL001327,CUST01033,AG107,Travel,East,2024-02-13,2025-02-12,18060.0,1679580,Renewed,Amruta Ahluwalia,Mumbai,Goa,East_Travel.xlsx,365,Medium,OK
POL008124,CUST01913,AG063,Commercial Property,East,2024-02-13,2025-02-12,753543.0,18838575,Active,Manan Sarin,Mumbai,Himachal Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL006746,CUST02569,AG078,Marine,East,2024-02-13,2025-02-12,122639.0,6254589,Lapsed,Bhavani Sarkar,Delhi,Uttar Pradesh,East_Travel.xlsx,365,Very High,OK
POL008465,CUST02796,AG051,Motor,East,2024-02-12,2025-02-11,18852.0,1263084,Cancelled,Ojasvi Kala,Kolkata,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL000765,CUST02751,AG104,Marine,East,2024-02-10,2025-02-09,35902.0,11391840,Renewed,Bhavini Gera,Chennai,Manipur,East_Travel.xlsx,365,Medium,OK
POL000932,CUST00056,AG018,Home,East,2024-02-10,2025-02-09,68479.0,4725051,Active,Ekavir Pradhan,Chandigarh,Kerala,East_Travel.xlsx,365,High,OK
POL001388,CUST02766,AG053,Marine,East,2024-02-10,2025-02-09,140992.0,5216704,Renewed,Raksha Bakshi,Patna,Jharkhand,East_Travel.xlsx,365,Very High,OK
POL003231,CUST00352,AG102,Motor,East,2024-02-09,2025-02-08,31759.0,1524432,Active,Vyanjana Mangal,Pune,Sikkim,East_Travel.xlsx,365,Medium,OK
POL003918,CUST00990,AG079,Commercial Property,East,2024-02-09,2025-02-08,695622.0,43824186,Expired,Zayyan Nagy,Chandigarh,Mizoram,East_Travel.xlsx,365,Ultra High,OK
POL003083,CUST02702,AG069,Motor,East,2024-02-08,2025-02-07,14821.0,444630,Renewed,Daksh Master,Bangalore,Bihar,East_Travel.xlsx,365,Medium,OK
POL003216,CUST02880,AG063,Motor,East,2024-02-08,2025-02-07,32933.0,724526,Renewed,Neha Dugar,Chennai,Karnataka,East_Travel.xlsx,365,Medium,OK
POL007351,CUST01557,AG007,Home,East,2024-02-08,2025-02-07,29106.0,2008314,Renewed,Hiral Grover,Hyderabad,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL003596,CUST00658,AG024,Motor,East,2024-02-06,2025-02-05,35902.0,2338330,Expired,Timothy Lalla,Hyderabad,Gujarat,East_Travel.xlsx,365,Medium,OK
POL002644,CUST01815,AG013,Motor,East,2024-02-05,2025-02-04,34279.0,2536646,Lapsed,Mekhala Sampath,Hyderabad,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL001992,CUST00309,AG089,Marine,East,2024-02-04,2025-02-03,31141.0,3051818,Renewed,Faris Barad,Chandigarh,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL007500,CUST00335,AG005,Home,East,2024-02-03,2025-02-02,9705.0,824925,Cancelled,Manthan Mahal,Bangalore,Chhattisgarh,East_Travel.xlsx,365,Low,OK
POL000707,CUST00397,AG093,Commercial Property,East,2024-02-02,2025-02-01,983566.0,50161866,Renewed,Brinda Venkataraman,Ahmedabad,Tamil Nadu,East_Travel.xlsx,365,Ultra High,OK
POL003599,CUST02980,AG114,Travel,East,2024-01-31,2025-01-30,12206.0,598094,Expired,Yashodhara Bawa,Chandigarh,Odisha,East_Travel.xlsx,365,Medium,OK
POL009128,CUST00939,AG075,Home,East,2024-01-31,2025-01-30,47630.0,2762540,Renewed,Sai Mohanty,Mumbai,Nagaland,East_Travel.xlsx,365,Medium,OK
POL007374,CUST02378,AG089,Marine,East,2024-01-31,2025-01-30,153048.0,5050584,Renewed,Anmol Zacharia,Patna,Andhra Pradesh,East_Travel.xlsx,365,Very High,OK
POL004767,CUST02236,AG045,Travel,East,2024-01-31,2025-01-30,3105.0,93150,Active,Nirja Golla,Chandigarh,Himachal Pradesh,East_Travel.xlsx,365,Low,OK
POL005467,CUST00966,AG048,Motor,East,2024-01-30,2025-01-29,16310.0,505610,Renewed,Jyoti Lall,Chennai,Odisha,East_Travel.xlsx,365,Medium,OK
POL004833,CUST00546,AG105,Commercial Property,East,2024-01-29,2025-01-28,211616.0,19680288,Active,Anya Atwal,Chandigarh,Goa,East_Travel.xlsx,365,Very High,OK
POL004033,CUST00651,AG103,Travel,East,2024-01-29,2025-01-28,8289.0,464184,Renewed,Nidhi Cheema,Delhi,Manipur,East_Travel.xlsx,365,Low,OK
POL004751,CUST01879,AG049,Commercial Property,East,2024-01-29,2025-01-28,762029.0,25146957,Lapsed,Eta Ray,Delhi,Jharkhand,East_Travel.xlsx,365,Ultra High,OK
POL002247,CUST02370,AG076,Commercial Property,East,2024-01-29,2025-01-28,764806.0,32886658,Active,Unknown,Mumbai,Nagaland,East_Travel.xlsx,365,Ultra High,Review
POL003016,CUST01263,AG011,Marine,East,2024-01-29,2025-01-28,35902.0,5979821,Expired,Yug Setty,Delhi,Mizoram,East_Travel.xlsx,365,Medium,OK
POL000433,CUST01823,AG015,Motor,East,2024-01-27,2025-01-26,35273.0,1093463,Cancelled,Henry Acharya,Pune,Karnataka,East_Travel.xlsx,365,Medium,OK
POL000563,CUST00293,AG042,Motor,East,2024-01-27,2025-01-26,15332.0,1103904,Expired,Ekapad Pillay,Mumbai,Tamil Nadu,East_Travel.xlsx,365,Medium,OK
POL005723,CUST02922,AG092,Home,East,2024-01-27,2025-01-26,53795.0,1721440,Active,Unknown,Delhi,Rajasthan,East_Travel.xlsx,365,High,Review
POL006267,CUST00406,AG003,Commercial Property,East,2024-01-26,2025-01-25,35902.0,10093752,Lapsed,Tarak Savant,Pune,Gujarat,East_Travel.xlsx,365,Medium,OK
POL009928,CUST01575,AG021,Travel,East,2024-01-26,2025-01-25,8228.0,592416,Expired,Zilmil Bajwa,Mumbai,Chhattisgarh,East_Travel.xlsx,365,Low,OK
POL000984,CUST01755,AG088,Travel,East,2024-01-26,2025-01-25,11635.0,884260,Lapsed,Janani Singhal,Kolkata,Karnataka,East_Travel.xlsx,365,Medium,OK
POL003747,CUST00330,AG117,Motor,East,2024-01-26,2025-01-25,34521.0,3175932,Expired,Krishna Reddy,Hyderabad,Telangana,East_Travel.xlsx,365,Medium,OK
POL006738,CUST00523,AG106,Commercial Property,East,2024-01-26,2025-01-25,327005.0,15369235,Expired,Nikita Parekh,Bhubaneswar,Bihar,East_Travel.xlsx,365,Very High,OK
POL002707,CUST00799,AG104,Home,East,2024-01-25,2025-01-24,60229.0,4336488,Renewed,Jack Issac,Patna,Chhattisgarh,East_Travel.xlsx,365,High,OK
POL004438,CUST02733,AG067,Commercial Property,East,2024-01-25,2025-01-24,242507.0,19885574,Expired,Bishakha Bhandari,Jaipur,Chhattisgarh,East_Travel.xlsx,365,Very High,OK
POL006695,CUST02972,AG088,Travel,East,2024-01-24,2025-01-23,5445.0,430155,Active,Pavani Parekh,Chandigarh,West Bengal,East_Travel.xlsx,365,Low,OK
POL005194,CUST01628,AG104,Motor,East,2024-01-24,2025-01-23,30531.0,2015046,Lapsed,Geetika Bhagat,Hyderabad,Gujarat,East_Travel.xlsx,365,Medium,OK
POL002523,CUST01485,AG100,Travel,East,2024-01-24,2025-01-23,35902.0,895175,Renewed,Simon Munshi,Chandigarh,Karnataka,East_Travel.xlsx,365,Medium,OK
POL007104,CUST01656,AG071,Travel,East,2024-01-22,2025-01-21,19128.0,1798032,Renewed,Sai Sarna,Bangalore,Chhattisgarh,East_Travel.xlsx,365,Medium,OK
POL008698,CUST00671,AG067,Commercial Property,East,2024-01-22,2025-01-21,403378.0,35900642,Expired,Chaitaly Deol,Kolkata,Gujarat,East_Travel.xlsx,365,Very High,OK
POL003520,CUST02495,AG013,Home,East,2024-01-22,2025-01-21,50912.0,3818400,Active,Akshay Sarin,Mumbai,Sikkim,East_Travel.xlsx,365,High,OK
POL007554,CUST02396,AG087,Travel,East,2024-01-22,2025-01-21,15529.0,1149146,Lapsed,Vihaan Din,Bhubaneswar,Meghalaya,East_Travel.xlsx,365,Medium,OK
POL007415,CUST00049,AG023,Travel,East,2024-01-22,2025-01-21,35902.0,462612,Expired,Naveen Parikh,Mumbai,Assam,East_Travel.xlsx,365,Medium,OK
POL007021,CUST02399,AG075,Marine,East,2024-01-21,2025-01-20,163979.0,9838740,Lapsed,Ekanta Malhotra,Chandigarh,Haryana,East_Travel.xlsx,365,Very High,OK
POL004990,CUST01173,AG084,Home,East,2024-01-21,2025-01-20,51536.0,3762128,Cancelled,Vrishti Chawla,Ahmedabad,Andhra Pradesh,East_Travel.xlsx,365,High,OK
POL000914,CUST00301,AG072,Marine,East,2024-01-20,2025-01-19,87054.0,5658510,Lapsed,Devansh Peri,Mumbai,Goa,East_Travel.xlsx,365,High,OK
POL004895,CUST00222,AG023,Marine,East,2024-01-19,2025-01-18,106312.0,3827232,Expired,Manan Pandit,Kolkata,Uttar Pradesh,East_Travel.xlsx,365,Very High,OK
POL008359,CUST02377,AG026,Marine,East,2024-01-19,2025-01-18,96600.0,4926600,Renewed,Udant Nagy,Chennai,Bihar,East_Travel.xlsx,365,High,OK
POL002560,CUST01603,AG067,Travel,East,2024-01-19,2025-01-18,2711.0,230435,Active,Gaurika Borra,Pune,Mizoram,East_Travel.xlsx,365,Low,OK
POL003169,CUST02083,AG048,Travel,East,2024-01-19,2025-01-18,1487.0,138291,Cancelled,Upasna Khanna,Pune,Odisha,East_Travel.xlsx,365,Low,OK
POL005627,CUST00054,AG038,Commercial Property,East,2024-01-18,2025-01-17,477265.0,29590430,Lapsed,Jeevika Hegde,Delhi,Uttar Pradesh,East_Travel.xlsx,365,Very High,OK
POL008034,CUST01957,AG115,Commercial Property,East,2024-01-18,2025-01-17,122337.0,3914784,Active,Abdul Sarraf,Hyderabad,West Bengal,East_Travel.xlsx,365,Very High,OK
POL004110,CUST01902,AG083,Marine,East,2024-01-18,2025-01-17,72120.0,4110840,Cancelled,Girish Arya,Delhi,Maharashtra,East_Travel.xlsx,365,High,OK
POL000760,CUST02517,AG111,Travel,East,2024-01-17,2025-01-16,8572.0,531464,Expired,Idika Chauhan,Bhubaneswar,Uttar Pradesh,East_Travel.xlsx,365,Low,OK
POL003630,CUST02248,AG067,Motor,East,2024-01-17,2025-01-16,26029.0,1952175,Active,Banjeet Gaba,Mumbai,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL003771,CUST02429,AG046,Motor,East,2024-01-15,2025-01-14,27254.0,1826018,Expired,Hardik Kade,Chandigarh,Odisha,East_Travel.xlsx,365,Medium,OK
POL000516,CUST01896,AG053,Home,East,2024-01-15,2025-01-14,15216.0,699936,Renewed,Siya Das,Chandigarh,Nagaland,East_Travel.xlsx,365,Medium,OK
POL003151,CUST01369,AG072,Home,East,2024-01-14,2025-01-13,51515.0,3812110,Renewed,Vedika Kapadia,Patna,Chhattisgarh,East_Travel.xlsx,365,High,OK
POL002677,CUST01135,AG118,Home,East,2024-01-14,2025-01-13,33852.0,2945124,Renewed,Urishilla Mitra,Bangalore,Karnataka,East_Travel.xlsx,365,Medium,OK
POL001229,CUST02237,AG051,Home,East,2024-01-14,2025-01-13,10581.0,275106,Active,Oeshi Ben,Hyderabad,Mizoram,East_Travel.xlsx,365,Medium,OK
POL006065,CUST02345,AG024,Travel,East,2024-01-13,2025-01-12,9114.0,291648,Cancelled,Aayush Halder,Mumbai,Bihar,East_Travel.xlsx,365,Low,OK
POL000277,CUST01974,AG120,Motor,East,2024-01-13,2025-01-12,9911.0,257686,Renewed,Gaurangi Divan,Chennai,Bihar,East_Travel.xlsx,365,Low,OK
POL004223,CUST01934,AG005,Motor,East,2024-01-12,2025-01-11,21612.0,1361556,Renewed,Chaman Din,Kolkata,Odisha,East_Travel.xlsx,365,Medium,OK
POL006866,CUST00611,AG007,Home,East,2024-01-12,2025-01-11,31399.0,2103733,Active,Owen Bajaj,Bangalore,Kerala,East_Travel.xlsx,365,Medium,OK
POL002940,CUST00031,AG115,Commercial Property,East,2024-01-11,2025-01-10,316512.0,11077920,Active,Kevin Baria,Delhi,Gujarat,East_Travel.xlsx,365,Very High,OK
POL000737,CUST00745,AG012,Travel,East,2024-01-10,2025-01-09,4301.0,172040,Cancelled,Anjali Minhas,Kolkata,Maharashtra,East_Travel.xlsx,365,Low,OK
POL007904,CUST00602,AG098,Travel,East,2024-01-10,2025-01-09,13978.0,419340,Active,Aradhana Bora,Delhi,Uttarakhand,East_Travel.xlsx,365,Medium,OK
POL007985,CUST02154,AG099,Travel,East,2024-01-10,2025-01-09,5342.0,160260,Cancelled,Chakrika Kala,Jaipur,Punjab,East_Travel.xlsx,365,Low,OK
POL008228,CUST02482,AG002,Motor,East,2024-01-09,2025-01-08,12808.0,704440,Renewed,Sai Hayer,Pune,Uttarakhand,East_Travel.xlsx,365,Medium,OK
POL008688,CUST02653,AG021,Marine,East,2024-01-09,2025-01-08,184593.0,10890987,Expired,Frederick Jain,Bangalore,Madhya Pradesh,East_Travel.xlsx,365,Very High,OK
POL009147,CUST00290,AG021,Motor,East,2024-01-08,2025-01-07,29552.0,2689232,Cancelled,Hitesh Balasubramanian,Chandigarh,Kerala,East_Travel.xlsx,365,Medium,OK
POL006556,CUST00868,AG022,Travel,East,2024-01-08,2025-01-07,15510.0,1070190,Lapsed,Imaran Chanda,Hyderabad,Haryana,East_Travel.xlsx,365,Medium,OK
POL004256,CUST00428,AG048,Marine,East,2024-01-08,2025-01-07,40428.0,1455408,Lapsed,Reyansh Chadha,Mumbai,Odisha,East_Travel.xlsx,365,Medium,OK
POL000391,CUST02131,AG084,Commercial Property,East,2024-01-08,2025-01-07,559057.0,48078902,Expired,Christopher Aurora,Hyderabad,Arunachal Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL008781,CUST02386,AG025,Commercial Property,East,2024-01-07,2025-01-06,519617.0,40530126,Renewed,Vyanjana Ahuja,Patna,Punjab,East_Travel.xlsx,365,Ultra High,OK
POL004175,CUST00731,AG001,Commercial Property,East,2024-01-07,2025-01-06,782720.0,36005120,Lapsed,Falak Bahl,Ahmedabad,Manipur,East_Travel.xlsx,365,Ultra High,OK
POL002082,CUST00130,AG024,Home,East,2024-01-07,2025-01-06,69986.0,5528894,Active,Zashil Hans,Ahmedabad,Punjab,East_Travel.xlsx,365,High,OK
POL002204,CUST01334,AG062,Commercial Property,East,2024-01-05,2025-01-04,381628.0,31675124,Renewed,Yashvi Bhandari,Delhi,Himachal Pradesh,East_Travel.xlsx,365,Very High,OK
POL008534,CUST01675,AG038,Travel,East,2024-01-05,2025-01-04,4726.0,259930,Expired,Nicholas Andra,Pune,Kerala,East_Travel.xlsx,365,Low,OK
POL007988,CUST02840,AG107,Commercial Property,East,2024-01-05,2025-01-04,994401.0,94468095,Cancelled,Onveer Sibal,Bangalore,West Bengal,East_Travel.xlsx,365,Ultra High,OK
POL005911,CUST02844,AG035,Motor,East,2024-01-04,2025-01-03,35902.0,1726164,Renewed,Triya Sheth,Mumbai,Arunachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL007279,CUST01008,AG061,Commercial Property,East,2024-01-04,2025-01-03,438678.0,42113088,Cancelled,Ijaya Tak,Bangalore,Tripura,East_Travel.xlsx,365,Very High,OK
